,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**(-9.0),T**4.0,S3,S4,T**7.0,T**(-3.0),T**(-2.0),S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
1079,-1076.05700000000,242309.000000000,109.411712000000,-0.00867248700000000,9.61427000000000e-7,-17.1727841000000,BCC_A2,BE,VA,,,,,,,,,,,
1080,3716.13600000000,,110.870814000000,,,-27.1960000000000,BCC_A2,BI,VA,1.66309000000000e+25,,,,,,,,,,
1081,-142331.096000000,25353771.0000000,1023.54904600000,0.0325431270000000,-1.70407900000000e-6,-143.872697900000,BCC_A2,CA,VA,,,,,,,,,,,
1082,-19064.9710000000,1241290.00000000,256.812233000000,0.00883201100000000,-8.99604000000000e-7,-45.1611543000000,BCC_A2,CD,VA,,,,,,,,,,,
1083,-11950.3750000000,-25897.0000000000,186.333811000000,-5.71450000000000e-5,2.34800000000000e-9,-37.4627992000000,BCC_A2,CE,VA,,,,,,,,,,,
1084,3248.24100000000,72527.0000000000,132.652210000000,-0.00265473900000000,-1.73480000000000e-7,-25.0861000000000,BCC_A2,CO,VA,,,,,,,,,,,
1085,1450.00000000000,,,,,,BCC_A2,CO,VA,,,,,,,,,,,
1086,1.35000000000000,,,,,,BCC_A2,CO,VA,,,,,,,,,,,
1087,-8856.94000000000,139250.000000000,157.480000000000,0.00189435000000000,-1.47721000000000e-6,-26.9080000000000,BCC_A2,CR,VA,,,,,,,,,,,
1088,-311.500000000000,,,,,,BCC_A2,CR,VA,,,,,,,,,,,
1089,-0.00800000000000000,,,,,,BCC_A2,CR,VA,,,,,,,,,,,
1090,-13553.8170000000,181528.000000000,218.689955000000,0.0204326900000000,-4.07484600000000e-6,-46.7273304000000,BCC_A2,CS,VA,7.80160000000000e+21,,,,,,,,,,
1091,-3753.45800000000,52478.0000000000,129.230235000000,-0.00265684000000000,1.29223000000000e-7,-24.1123920000000,BCC_A2,CU,VA,,,,,,,,,,,
1092,327500.062000000,-48652656.5000000,-2868.04585000000,-0.224042148000000,2.04076075000000e-5,391.515418000000,BCC_A2,DY,VA,,,,,,,,,,,
1093,-3889.13600000000,9581.00000000000,114.204611000000,0.000995792000000000,-9.52557000000000e-7,-28.3846744000000,BCC_A2,ER,VA,,,,,,,,,,,
1094,-287423.476000000,48455305.0000000,2174.73303600000,0.114530917000000,-8.80986600000000e-6,-309.357100900000,BCC_A2,EU,VA,,,,,,,,,,,
1095,1225.70000000000,77359.0000000000,124.134000000000,-0.00439752000000000,-5.89270000000000e-8,-23.5143000000000,BCC_A2,FE,VA,,,,,,,,,,,
1096,1043.00000000000,,,,,,BCC_A2,FE,VA,,,,,,,,,,,
1097,2.22000000000000,,,,,,BCC_A2,FE,VA,,,,,,,,,,,
1098,-2555.64300000000,-118332.000000000,121.030190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,BCC_A2,GA,VA,1.64547000000000e+23,,,,,,,,,,
1099,152792.740000000,-22038836.0000000,-1349.58872900000,-0.119550229000000,1.17915728000000e-5,180.097094000000,BCC_A2,GD,VA,,,,,,,,,,,
1100,28410.7610000000,,79.3608700000000,-0.00367252700000000,,-19.8536239000000,BCC_A2,GE,VA,,,,,,,,,,,
1101,5370.70300000000,-22590.0000000000,103.836026000000,-0.00420660500000000,8.71923000000000e-7,-22.8995000000000,BCC_A2,HF,VA,,-1.44600000000000e-10,,,,,,,,,
1102,32166.0610000000,-6183850.00000000,-158.657199000000,-0.0108272500000000,-1.11235200000000e-6,8.28608000000000,BCC_A2,HO,VA,,,,,,,,,,,
1103,-6233.51400000000,-211708.000000000,123.676588000000,0.000546070000000000,-8.36700000000000e-8,-27.4562000000000,BCC_A2,IN,VA,3.53332000000000e+22,,,,,,,,,,
1104,25063.7120000000,-20083.0000000000,111.880119000000,-0.00309197600000000,,-22.7944000000000,BCC_A2,IR,VA,,,,,,,,,,,
1105,-11122.4410000000,43251.0000000000,192.586544000000,0.0121673860000000,-2.64387000000000e-6,-39.2885968000000,BCC_A2,K,VA,1.19223000000000e+22,,,,,,,,,,
1106,-136609.910000000,21167204.0000000,1123.34397400000,0.0539685350000000,-4.05639500000000e-6,-163.413073800000,BCC_A2,LA,VA,,,,,,,,,,,
1107,-9062.99400000000,-102387.000000000,179.278285000000,0.00263322100000000,-4.38058000000000e-7,-31.2283718000000,BCC_A2,LI,VA,,,,,,,,,,,
1108,-11030.1850000000,,202.616215000000,,,-34.3088000000000,BCC_A2,MG,VA,1.03819200000000e+28,,,,,,,,,,
1109,-3235.30000000000,60000.0000000000,127.850000000000,-0.00744271000000000,,-23.7000000000000,BCC_A2,MN,VA,,,,,,,,,,,
1110,-580.000000000000,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
1111,-0.270000000000000,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
1112,-7746.30200000000,65812.0000000000,131.919700000000,-0.00344339600000000,5.66283000000000e-7,-23.5641400000000,BCC_A2,MO,VA,,-1.30927000000000e-10,,,,,,,,,
1113,-11009.8840000000,34342.0000000000,199.619999000000,0.00974585400000000,-1.70664000000000e-6,-38.1198801000000,BCC_A2,NA,VA,1.65071000000000e+23,,,,,,,,,,
1114,-8519.35300000000,93399.0000000000,142.045475000000,0.000203475000000000,-3.50120000000000e-7,-26.4711000000000,BCC_A2,NB,VA,,,,,,,,,,,
1115,-18030.2660000000,,239.677322000000,,,-44.5596000000000,BCC_A2,ND,VA,,,,,,,,,,,
1116,3535.92500000000,,114.298000000000,-0.00484070000000000,,-22.0960000000000,BCC_A2,NI,VA,,,,,,,,,,,
1117,575.000000000000,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
1118,0.850000000000000,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
1119,50882.2810000000,-7500100.00000000,-297.324358000000,-0.0343483000000000,2.70721700000000e-6,30.7734000000000,BCC_A2,NP,VA,,,,,,,,,,,
1120,23431.2370000000,262905.000000000,12.6598790000000,-0.000595797500000000,6.78100000000000e-9,-16.8138000000000,BCC_A2,O,VA,,,,,,,,,,,
1121,20303.0220000000,,121.969531000000,-0.00190427000000000,,-23.5710242000000,BCC_A2,OS,VA,,,,,,,,,,,
1122,-74639.6130000000,12495943.0000000,1012.76962000000,0.0672723640000000,-6.65192900000000e-6,-149.449556200000,BCC_A2,P,VA,,,,,,,,,,,
1123,781.847000000000,-101600.000000000,71.9574090000000,-0.0132209500000000,1.33738700000000e-6,-18.2030000000000,BCC_A2,PA,VA,,,,,,,,,,,
1124,6557.61600000000,-2696755.00000000,52.0390720000000,-0.00288294300000000,9.81440000000000e-8,-18.9640637000000,BCC_A2,PB,VA,8.05448000000000e+25,,,,,,,,,,
1125,11417.0620000000,-1112465.00000000,47.8598920000000,-0.00717522000000000,1.91115000000000e-7,-13.5708000000000,BCC_A2,PD,VA,,,,,,,,,,,
1126,-11985.9190000000,,188.657121000000,,,-38.4510000000000,BCC_A2,PR,VA,,,,,,,,,,,
1127,7404.36900000000,7974.00000000000,121.988275000000,-0.00248297000000000,-2.01380000000000e-8,-24.5526000000000,BCC_A2,PT,VA,,,,,,,,,,,
1128,29313.6190000000,-4469245.00000000,-132.788248000000,-0.0202330500000000,1.42692200000000e-6,6.92100000000000,BCC_A2,PU,VA,,,,,,,,,,,
1129,-39488.1420000000,3778006.00000000,450.974149000000,0.0337956320000000,-4.82908200000000e-6,-77.7006456000000,BCC_A2,RB,VA,-5.55029000000000e+22,,,,,,,,,,
1130,1224.00200000000,1376270.00000000,190.967426000000,0.00224565000000000,-2.81835000000000e-7,-33.5860000000000,BCC_A2,RE,VA,,,,,,,,,,,
1131,-9367.85200000000,3348162.00000000,301.071019000000,0.00966345000000000,-1.51277400000000e-6,-48.3766632000000,BCC_A2,RH,VA,,,,,,,,,,,
1132,13938.1270000000,56377.0000000000,122.816233000000,-0.00406256600000000,1.76410000000000e-7,-22.9143287000000,BCC_A2,RU,VA,,,,,,,,,,,
1133,98524.2940000000,36871.0000000000,94.1823320000000,-0.0109368770000000,1.40646700000000e-6,-17.8693298000000,BCC_A2,S,VA,,,,,,,,,,,
1134,8135.17000000000,,154.385872000000,,,-31.3800000000000,BCC_A2,SB,VA,1.61684900000000e+27,,,,,,,,,,
1135,230161.408000000,-33783257.0000000,-2004.05468500000,-0.167120107000000,1.56373710000000e-5,276.766640200000,BCC_A2,SC,VA,,,,,,,,,,,
1136,38837.3910000000,176667.000000000,114.736859000000,-0.00191290400000000,-3.55200000000000e-9,-22.8317533000000,BCC_A2,SI,VA,,,,,,,,,,,
1137,-15957.8620000000,,253.121044000000,,,-46.9445000000000,BCC_A2,SM,VA,,,,,,,,,,,
1138,-3856.95900000000,,132.996880000000,,,-28.4512000000000,BCC_A2,SN,VA,-1.23070000000000e+25,,,,,,,,,,
1139,8168.35700000000,-2414794.00000000,0.423037000000000,-0.00953990800000000,5.20221000000000e-7,-9.77885930000000,BCC_A2,SR,VA,,,,,,,,,,,
1140,-7285.88900000000,-3293.00000000000,119.139857000000,-0.00262303300000000,1.70109000000000e-7,-23.7592624000000,BCC_A2,TA,VA,,,,,,,,,,,
1141,633060.245000000,-103233571.000000,-5157.77779500000,-0.373763517000000,3.41002350000000e-5,706.580595700000,BCC_A2,TB,VA,,,,,,,,,,,
1142,10052.2060000000,63855.0000000000,128.010100000000,-0.00295474700000000,,-24.3394000000000,BCC_A2,TC,VA,,,,,,,,,,,
1143,-2321.06000000000,91190.0000000000,133.531195000000,0.000437750000000000,-5.30480000000000e-7,-28.2440000000000,BCC_A2,TH,VA,,,,,,,,,,,
1144,6667.38500000000,-2002750.00000000,105.366379000000,0.00121707000000000,-8.45340000000000e-7,-22.3771000000000,BCC_A2,TI,VA,,,,,,,,,,,
1145,-41836.4030000000,3507810.00000000,482.633817000000,0.0260429930000000,-2.35910100000000e-6,-79.2926704000000,BCC_A2,TL,VA,,,,,,,,,,,
1146,-4698.36500000000,,202.685635000000,,,-38.2836000000000,BCC_A2,U,VA,,,,,,,,,,,
1147,-7967.84200000000,,143.291093000000,6.25000000000000e-5,-6.80000000000000e-7,-25.9000000000000,BCC_A2,V,VA,,,,,,,,,,,
1148,-7646.31100000000,44500.0000000000,130.400000000000,-0.00193600000000000,2.07000000000000e-7,-24.1000000000000,BCC_A2,W,VA,,-5.33000000000000e-11,,,,,,,,,
1149,-1297.79829000000,,134.528352000000,-0.000541757644000000,-3.05012175000000e-7,-27.3038476800000,BCC_A2,Y,VA,,,,,,,,,,,
1150,-3911.84700000000,-1553668.00000000,113.174165000000,-0.00474334800000000,3.63044000000000e-7,-25.7402233000000,BCC_A2,YB,VA,,,,,,,,,,,
1151,-8183.58600000000,,169.835244000000,,,-31.3800000000000,BCC_A2,ZN,VA,4.70470000000000e+26,,,,,,,,,,
1152,-525.539000000000,25233.0000000000,124.945700000000,-0.000340084000000000,-9.72900000000000e-9,-25.6074060000000,BCC_A2,ZR,VA,,-7.61430000000000e-11,,,,,,,,,
1153,-9701.96500000000,1091664.00000000,147.957496000000,0.000444753000000000,-3.96694000000000e-7,-32.1951269000000,BCC_A2,TM,VA,,,,,,,,,,,
1154,-28400.0000000000,,-2.70000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1155,-25300.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1156,0,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1157,0,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1158,40000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1159,25077.7800000000,,-12.0547500000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1160,0,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1161,-33168.7400000000,,6.92418000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1162,-4758.15000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1163,2000.00000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1164,-34151.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1165,77000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1166,-28300.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1167,100000.000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1168,36772.5800000000,,-11.0284700000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1169,-4612.43000000000,,0.288690000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1170,-95941.7200000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1171,109000.000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1172,20000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1173,1691.60000000000,,-12.1006901000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1174,-79888.0300000000,,3.71257420000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1175,40412.8000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1176,,,80.0000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1177,-39631.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1178,-17123.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1179,-66808.4310000000,,-7.42428000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1180,-2775.69200000000,,14.1815250000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1181,12942.4050000000,,7.97117700000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1182,40000.0000000000,,0.000100000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1183,97180.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1184,18287.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1185,40000.0000000000,,50.0000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1186,-24587.0000000000,,4.73600000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1187,60036.4000000000,,1.23165000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1188,,,80.0000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1189,38965.0000000000,,-20.5712200000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1190,-1350.24000000000,,-0.114560000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1191,-19062.1913000000,,7.72620000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1192,-16944.4417000000,,0.998800000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1193,24000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1194,,,80.0000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1195,,,80.0000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1196,0,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1197,40000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1198,7000.00000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1199,,,80.0000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1200,19873.7000000000,,1.45000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1201,1817.40000000000,,-5.02000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1202,-8519.00000000000,,3.51000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1203,50000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1204,52682.9000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1205,158500.000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1206,-2500.00000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1207,30000.0000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1208,-30740.0000000000,,2.37000000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1209,-1880.00000000000,,,,,,BCC_A2,AG,VA,,,,,,,,,,,
1210,7935.42600000000,,0.242137000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1211,-1076.08890000000,,0.770196000000000,,,,BCC_A2,AG,VA,,,,,,,,,,,
1212,0,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1213,60000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1214,50000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1215,,,80.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1216,,,80.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1217,-52970.7000000000,,-10.8360000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1218,-3655.89000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1219,-73554.0000000000,,4.00000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1220,51500.0000000000,,-11.8400000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1221,300000.000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1222,-10000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1223,-30000.0000000000,,20.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1224,-10000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1225,-82000.0000000000,,30.6400000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1226,-122960.160000000,,31.9888000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1227,2945.20000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1228,0,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1229,504.000000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1230,0,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1231,-80000.0000000000,,30.6400000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1232,-144994.000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1233,-50257.0000000000,,21.9500000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1234,-2946.00000000000,,19.9830000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1235,-70000.0000000000,,17.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1236,,,80.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1237,-226000.000000000,,32.8950000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1238,0,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1239,14000.0000000000,,-1.93500000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1240,0,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1241,-27000.0000000000,,8.00000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1242,0,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1243,3000.00000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1244,4971.00000000000,,-3.50000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1245,900.000000000000,,0.423000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1246,950.000000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1247,-120077.000000000,,52.8510000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1248,-40652.0000000000,,29.2764000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1249,-75000.0000000000,,25.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1250,-10354.9110000000,1689210.00000000,250.285036000000,-0.00195321000000000,9.02910000000000e-8,-80.8578920000000,BCC_A2,AL,N,-1.23062200000000e+28,,,,,,,,,,
1251,0,,,,,,BCC_A2,AL,N,,,,,,,,,,,
1252,-58005.3000000000,,13.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1253,26362.2000000000,,-9.76400000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1254,-113226.000000000,,45.0500000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1255,10340.0000000000,,-15.9300000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1256,100000.000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1257,-164947.990000000,,23.3200000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1258,112770.390000000,,-29.3800000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1259,-164842.000000000,,77.7150000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1260,-28537.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1261,-98000.0000000000,,10.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1262,-3500.00000000000,,-28.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1263,-106506.300000000,,-2.77460000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1264,-19908.5000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1265,-3143.78000000000,,0.392970000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1266,-169345.470000000,,79.5101000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1267,-41295.0200000000,,10.3351100000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1268,45297.8400000000,,-8.39814000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1269,100000.000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1270,7384.69000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1271,168000.000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1272,219100.000000000,,-3.00000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1273,-128500.000000000,,39.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1274,6000.00000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1275,21200.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1276,-12000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1277,-79105.7344000000,,0.654036617000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1278,6644.63293000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1279,-27070.0000000000,,25.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1280,-10000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1281,-25908.0400000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1282,20000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1283,-121090.000000000,,31.0000000000000,,,,BCC_A2,AL,VA,,,,,,,,,,,
1284,-11000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1285,15000.0000000000,,,,,,BCC_A2,AL,VA,,,,,,,,,,,
1286,15000.0000000000,,,,,,BCC_A2,AM,VA,,,,,,,,,,,
1287,-20000.0000000000,,,,,,BCC_A2,AM,VA,,,,,,,,,,,
1288,38000.0000000000,,-7.00000000000000,,,,BCC_A2,AM,VA,,,,,,,,,,,
1289,3000.00000000000,,,,,,BCC_A2,AM,VA,,,,,,,,,,,
1290,82254.0000000000,,,,,,BCC_A2,AM,VA,,,,,,,,,,,
1291,35866.0000000000,,,,,,BCC_A2,AM,VA,,,,,,,,,,,
1292,50000.0000000000,,,,,,BCC_A2,AM,VA,,,,,,,,,,,
1293,,,50.0000000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1294,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1295,30000.0000000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1296,13475.0060000000,,16.4348500000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1297,104.345570000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1298,-159669.490000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1299,-138700.880000000,,6.47434000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1300,34122.3000000000,,-12.3600000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1301,-9508.96000000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1302,4089.96000000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1303,-31511.7680000000,,-12.7880000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1304,-20073.3520000000,,14.0670000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1305,-182556.800000000,,35.0852000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1306,-51297.6000000000,,0.0469000000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1307,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1308,39911.0000000000,,-18.9482000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1309,-126093.450000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1310,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1311,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1312,-121719.000000000,,-1.88000000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1313,30000.0000000000,,-11.0000000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1314,-31438.9940000000,,9.22120000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1315,-13751.2180000000,,4.16350000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1316,-133124.000000000,,16.0381000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1317,11625.0000000000,,8.31040000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1318,-12616.2000000000,,5.81860000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1319,50000.0000000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1320,,,80.0000000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1321,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1322,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1323,0,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1324,-137307.101000000,,11.6798636000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1325,-52814.6855000000,,14.6882588000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1326,23222.3000000000,,,,,,BCC_A2,AU,VA,,,,,,,,,,,
1327,-191775.120000000,,2.05490000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1328,-119934.200000000,,3.91980000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1329,-95112.5900000000,,101.687160000000,,,-11.8966930000000,BCC_A2,AU,VA,,,,,,,,,,,
1330,452.290000000000,,7.53974000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1331,-132232.000000000,,4.34700000000000,,,,BCC_A2,AU,VA,,,,,,,,,,,
1332,71736.6380000000,5384060.00000000,675.234232000000,-0.000499920000000000,-1.55389000000000e-6,-106.722100000000,BCC_A2,CR,B,,,,,,,,,,,
1333,-276400.000000000,,100.000000000000,,,,BCC_A2,CR,B,,,,,,,,,,,
1334,-66722.7220000000,5322169.00000000,802.539232000000,-0.00679179000000000,-1.35607000000000e-7,-103.328400000000,BCC_A2,FE,B,,,,,,,,,,,
1335,0,,,,,,BCC_A2,FE,B,,,,,,,,,,,
1336,0,,,,,,BCC_A2,FE,B,,,,,,,,,,,
1337,-182503.719000000,5222220.00000000,658.241258000000,-0.00660087500000000,7.95243000000000e-7,-102.713600000000,BCC_A2,HF,B,,-1.44600000000000e-10,,,,,,,,,
1338,0,,,,,,BCC_A2,HF,B,,,,,,,,,,,
1339,77358.2780000000,5304810.00000000,645.604232000000,-0.00983698000000000,-7.66800000000000e-8,-103.514100000000,BCC_A2,MN,B,,,,,,,,,,,
1340,-167152.724000000,5310622.00000000,749.673932000000,-0.00583766600000000,4.89603000000000e-7,-103.378240000000,BCC_A2,MO,B,,-1.30927000000000e-10,,,,,,,,,
1341,-150000.000000000,,75.0000000000000,,,,BCC_A2,MO,B,,,,,,,,,,,
1342,-105000.000000000,,,,,,BCC_A2,MO,B,,,,,,,,,,,
