,T_min,T_max,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**4.0,T**(-9.0),S3,S4,T**(-3.0),T**(-2.0),T**7.0,S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
34290,1200.00000000000,3000.00000000000,37838.2720000000,,249.541628000000,,,-54.3920000000000,SBSN,BI,BI,,3.32618000000000e+25,,,,,,,,,
34291,298.150000000000,429.748500000000,1042.22000000000,-45812.0000000000,184.676230000000,-0.0114513200000000,-4.24064200000000e-6,-43.6772000000000,SBSN,IN,IN,,,,,,,,,,,
34292,,,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34293,429.748500000000,3800.00000000000,932.972000000000,-423416.000000000,248.953176000000,0.00109214000000000,-1.67340000000000e-7,-54.9124000000000,SBSN,IN,IN,,7.06664000000000e+22,,,,,,,,,
34294,298.150000000000,903.780000000000,-12258.2360000000,201250.000000000,312.309378000000,0.0154975360000000,-6.00683000000000e-6,-61.0261504000000,SBSN,SB,SB,,,,,,,,,,,
34295,,,0,,,,,,SBSN,SB,SB,,,,,,,,,,,
34296,903.780000000000,2000.00000000000,-17250.1800000000,,338.971744000000,,,-62.7600000000000,SBSN,SB,SB,,3.23369800000000e+27,,,,,,,,,
34297,100.000000000000,250.000000000000,-8453.37400000000,36880.0000000000,245.530902000000,0.00102370000000000,-6.38553400000000e-6,-51.7160000000000,SBSN,SN,SN,,,,,,,,,,,
34298,,,0,,,,,,SBSN,SN,SN,,,,,,,,,,,
34299,250.000000000000,505.078000000000,-4246.61000000000,-123920.000000000,130.886630000000,-0.0377404000000000,6.24233400000000e-6,-31.9220000000000,SBSN,SN,SN,,,,,,,,,,,
34300,505.078000000000,800.000000000000,12513.1080000000,-2162488.00000000,8.01053800000000,-0.0336288580000000,5.24626200000000e-6,-16.5180972000000,SBSN,SN,SN,,-2.46140000000000e+25,,,,,,,,,
34301,800.000000000000,3000.00000000000,-9050.25800000000,,277.993760000000,,,-56.9024000000000,SBSN,SN,SN,,-2.46140000000000e+25,,,,,,,,,
34302,298.150000000000,903.780000000000,2437.14200000000,100625.000000000,156.154689000000,0.00774876800000000,-3.00341500000000e-6,-30.5130752000000,SBSN,BI,SB,,,,,,,,,,,
34303,,,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34304,544.550000000000,800.000000000000,40973.3690000000,-3544705.00000000,-379.605174000000,-0.0730245000000000,1.30528330000000e-5,49.6780000000000,SBSN,BI,SB,,1.66309000000000e+25,,,,,,,,,
34305,800.000000000000,1200.00000000000,594.391000000000,5175.00000000000,182.955328000000,0.00746410000000000,-1.05047000000000e-6,-36.0410000000000,SBSN,BI,SB,,1.66309000000000e+25,,,,,,,,,
34306,1200.00000000000,3000.00000000000,4099.13600000000,,124.770814000000,,,-27.1960000000000,SBSN,BI,SB,,1.66309000000000e+25,,,,,,,,,
34307,903.780000000000,2000.00000000000,-58.8299999999999,,169.485872000000,,,-31.3800000000000,SBSN,BI,SB,,1.61684900000000e+27,,,,,,,,,
34308,100.000000000000,250.000000000000,3721.48300000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,SBSN,BI,SN,,,,,,,,,,,
34309,,,0,,,,,,SBSN,BI,SN,,,,,,,,,,,
34310,544.550000000000,800.000000000000,40973.3690000000,-3544705.00000000,-379.605174000000,-0.0730245000000000,1.30528330000000e-5,49.6780000000000,SBSN,BI,SN,,1.66309000000000e+25,,,,,,,,,
34311,800.000000000000,1200.00000000000,594.391000000000,5175.00000000000,182.955328000000,0.00746410000000000,-1.05047000000000e-6,-36.0410000000000,SBSN,BI,SN,,1.66309000000000e+25,,,,,,,,,
34312,1200.00000000000,3000.00000000000,4099.13600000000,,124.770814000000,,,-27.1960000000000,SBSN,BI,SN,,1.66309000000000e+25,,,,,,,,,
34313,250.000000000000,505.078000000000,5824.86500000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,SBSN,BI,SN,,,,,,,,,,,
34314,505.078000000000,800.000000000000,14204.7240000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,SBSN,BI,SN,,-1.23070000000000e+25,,,,,,,,,
34315,800.000000000000,3000.00000000000,3423.04100000000,,138.996880000000,,,-28.4512000000000,SBSN,BI,SN,,-1.23070000000000e+25,,,,,,,,,
34316,298.150000000000,903.780000000000,2437.14200000000,100625.000000000,156.154689000000,0.00774876800000000,-3.00341500000000e-6,-30.5130752000000,SBSN,SB,BI,,,,,,,,,,,
34317,,,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34318,544.550000000000,800.000000000000,40973.3690000000,-3544705.00000000,-379.605174000000,-0.0730245000000000,1.30528330000000e-5,49.6780000000000,SBSN,SB,BI,,1.66309000000000e+25,,,,,,,,,
34319,800.000000000000,1200.00000000000,594.391000000000,5175.00000000000,182.955328000000,0.00746410000000000,-1.05047000000000e-6,-36.0410000000000,SBSN,SB,BI,,1.66309000000000e+25,,,,,,,,,
34320,1200.00000000000,3000.00000000000,4099.13600000000,,124.770814000000,,,-27.1960000000000,SBSN,SB,BI,,1.66309000000000e+25,,,,,,,,,
34321,903.780000000000,2000.00000000000,-58.8299999999999,,169.485872000000,,,-31.3800000000000,SBSN,SB,BI,,1.61684900000000e+27,,,,,,,,,
34322,100.000000000000,250.000000000000,3721.48300000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,SBSN,SN,BI,,,,,,,,,,,
34323,,,0,,,,,,SBSN,SN,BI,,,,,,,,,,,
34324,544.550000000000,800.000000000000,40973.3690000000,-3544705.00000000,-379.605174000000,-0.0730245000000000,1.30528330000000e-5,49.6780000000000,SBSN,SN,BI,,1.66309000000000e+25,,,,,,,,,
34325,800.000000000000,1200.00000000000,594.391000000000,5175.00000000000,182.955328000000,0.00746410000000000,-1.05047000000000e-6,-36.0410000000000,SBSN,SN,BI,,1.66309000000000e+25,,,,,,,,,
34326,1200.00000000000,3000.00000000000,4099.13600000000,,124.770814000000,,,-27.1960000000000,SBSN,SN,BI,,1.66309000000000e+25,,,,,,,,,
34327,250.000000000000,505.078000000000,5824.86500000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,SBSN,SN,BI,,,,,,,,,,,
34328,505.078000000000,800.000000000000,14204.7240000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,SBSN,SN,BI,,-1.23070000000000e+25,,,,,,,,,
34329,800.000000000000,3000.00000000000,3423.04100000000,,138.996880000000,,,-28.4512000000000,SBSN,SN,BI,,-1.23070000000000e+25,,,,,,,,,
34330,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34331,,,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34332,298.150000000000,6000.00000000000,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34333,,,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34334,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34335,,,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34336,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34337,,,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34338,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,SN,,,,,,,,,,,
34339,,,0,,,,,,SBSN,BI,SN,,,,,,,,,,,
34340,298.150000000000,6000.00000000000,0,,,,,,SBSN,SN,BI,,,,,,,,,,,
34341,,,0,,,,,,SBSN,SN,BI,,,,,,,,,,,
34342,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34343,,,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34344,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34345,,,0,,,,,,SBSN,BI,BI,,,,,,,,,,,
34346,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,SN,,,,,,,,,,,
34347,,,0,,,,,,SBSN,BI,SN,,,,,,,,,,,
34348,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34349,,,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34350,298.150000000000,6000.00000000000,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34351,,,0,,,,,,SBSN,BI,SB,,,,,,,,,,,
34352,298.150000000000,6000.00000000000,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34353,,,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34354,298.150000000000,6000.00000000000,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34355,,,0,,,,,,SBSN,SB,BI,,,,,,,,,,,
34356,298.150000000000,6000.00000000000,0,,,,,,SBSN,SN,BI,,,,,,,,,,,
34357,,,0,,,,,,SBSN,SN,BI,,,,,,,,,,,
34358,298.150000000000,903.780000000000,-9242.85800000000,100625.000000000,156.154689000000,0.00774876800000000,-3.00341500000000e-6,-30.5130752000000,SBSN,IN,SB,,,,,,,,,,,
34359,,,0,,,,,,SBSN,IN,SB,,,,,,,,,,,
34360,429.748500000000,3800.00000000000,-7033.51400000000,-211708.000000000,124.476588000000,0.000546070000000000,-8.36700000000000e-8,-27.4562000000000,SBSN,IN,SB,,3.53332000000000e+22,,,,,,,,,
34361,903.780000000000,2000.00000000000,-11738.8300000000,,169.485872000000,,,-31.3800000000000,SBSN,IN,SB,,1.61684900000000e+27,,,,,,,,,
34362,298.150000000000,903.780000000000,-9242.85800000000,100625.000000000,156.154689000000,0.00774876800000000,-3.00341500000000e-6,-30.5130752000000,SBSN,SB,IN,,,,,,,,,,,
34363,,,0,,,,,,SBSN,SB,IN,,,,,,,,,,,
34364,429.748500000000,3800.00000000000,-7033.51400000000,-211708.000000000,124.476588000000,0.000546070000000000,-8.36700000000000e-8,-27.4562000000000,SBSN,SB,IN,,3.53332000000000e+22,,,,,,,,,
34365,903.780000000000,2000.00000000000,-11738.8300000000,,169.485872000000,,,-31.3800000000000,SBSN,SB,IN,,1.61684900000000e+27,,,,,,,,,
34366,100.000000000000,250.000000000000,-7958.51700000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,SBSN,IN,SN,,,,,,,,,,,
34367,,,0,,,,,,SBSN,IN,SN,,,,,,,,,,,
34368,429.748500000000,3800.00000000000,-7033.51400000000,-211708.000000000,124.476588000000,0.000546070000000000,-8.36700000000000e-8,-27.4562000000000,SBSN,IN,SN,,3.53332000000000e+22,,,,,,,,,
34369,250.000000000000,505.078000000000,-5855.13500000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,SBSN,IN,SN,,,,,,,,,,,
34370,505.078000000000,800.000000000000,2524.72400000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,SBSN,IN,SN,,-1.23070000000000e+25,,,,,,,,,
34371,800.000000000000,3000.00000000000,-8256.95900000000,,138.996880000000,,,-28.4512000000000,SBSN,IN,SN,,-1.23070000000000e+25,,,,,,,,,
34372,100.000000000000,250.000000000000,-7958.51700000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,SBSN,SN,IN,,,,,,,,,,,
34373,,,0,,,,,,SBSN,SN,IN,,,,,,,,,,,
34374,429.748500000000,3800.00000000000,-7033.51400000000,-211708.000000000,124.476588000000,0.000546070000000000,-8.36700000000000e-8,-27.4562000000000,SBSN,SN,IN,,3.53332000000000e+22,,,,,,,,,
34375,250.000000000000,505.078000000000,-5855.13500000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,SBSN,SN,IN,,,,,,,,,,,
34376,505.078000000000,800.000000000000,2524.72400000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,SBSN,SN,IN,,-1.23070000000000e+25,,,,,,,,,
34377,800.000000000000,3000.00000000000,-8256.95900000000,,138.996880000000,,,-28.4512000000000,SBSN,SN,IN,,-1.23070000000000e+25,,,,,,,,,
34378,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34379,,,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34380,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34381,,,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34382,298.150000000000,6000.00000000000,-20000.0000000000,,,,,,SBSN,IN,SB,,,,,,,,,,,
34383,,,0,,,,,,SBSN,IN,SB,,,,,,,,,,,
34384,298.150000000000,6000.00000000000,-20000.0000000000,,,,,,SBSN,SB,IN,,,,,,,,,,,
34385,,,0,,,,,,SBSN,SB,IN,,,,,,,,,,,
34386,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34387,,,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34388,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,SN,,,,,,,,,,,
34389,,,0,,,,,,SBSN,IN,SN,,,,,,,,,,,
34390,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34391,,,0,,,,,,SBSN,IN,IN,,,,,,,,,,,
34392,298.150000000000,6000.00000000000,0,,,,,,SBSN,SN,IN,,,,,,,,,,,
34393,,,0,,,,,,SBSN,SN,IN,,,,,,,,,,,
34394,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,SB,,,,,,,,,,,
34395,,,0,,,,,,SBSN,IN,SB,,,,,,,,,,,
34396,298.150000000000,6000.00000000000,0,,,,,,SBSN,IN,SN,,,,,,,,,,,
34397,,,0,,,,,,SBSN,IN,SN,,,,,,,,,,,
34398,298.150000000000,6000.00000000000,-57300.0000000000,,100.000000000000,,,,SBSN,IN,SB,,,,,,,,,,,
34399,,,0,,,,,,SBSN,IN,SB,,,,,,,,,,,
34400,298.150000000000,6000.00000000000,0,,,,,,SBSN,SB,IN,,,,,,,,,,,
34401,,,0,,,,,,SBSN,SB,IN,,,,,,,,,,,
34402,298.150000000000,6000.00000000000,-57300.0000000000,,100.000000000000,,,,SBSN,SB,IN,,,,,,,,,,,
34403,,,0,,,,,,SBSN,SB,IN,,,,,,,,,,,
34404,298.150000000000,6000.00000000000,0,,,,,,SBSN,SN,IN,,,,,,,,,,,
34405,,,0,,,,,,SBSN,SN,IN,,,,,,,,,,,
34406,100.000000000000,250.000000000000,-13994.2070000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,SBSN,SB,SN,,,,,,,,,,,
34407,,,0,,,,,,SBSN,SB,SN,,,,,,,,,,,
34408,903.780000000000,2000.00000000000,-17774.5200000000,,169.485872000000,,,-31.3800000000000,SBSN,SB,SN,,1.61684900000000e+27,,,,,,,,,
34409,250.000000000000,505.078000000000,-11890.8250000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,SBSN,SB,SN,,,,,,,,,,,
34410,505.078000000000,800.000000000000,-3510.96600000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,SBSN,SB,SN,,-1.23070000000000e+25,,,,,,,,,
34411,800.000000000000,3000.00000000000,-14292.6490000000,,138.996880000000,,,-28.4512000000000,SBSN,SB,SN,,-1.23070000000000e+25,,,,,,,,,
34412,100.000000000000,250.000000000000,-13994.2070000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,SBSN,SN,SB,,,,,,,,,,,
34413,,,0,,,,,,SBSN,SN,SB,,,,,,,,,,,
34414,903.780000000000,2000.00000000000,-17774.5200000000,,169.485872000000,,,-31.3800000000000,SBSN,SN,SB,,1.61684900000000e+27,,,,,,,,,
34415,250.000000000000,505.078000000000,-11890.8250000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,SBSN,SN,SB,,,,,,,,,,,
34416,505.078000000000,800.000000000000,-3510.96600000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,SBSN,SN,SB,,-1.23070000000000e+25,,,,,,,,,
34417,800.000000000000,3000.00000000000,-14292.6490000000,,138.996880000000,,,-28.4512000000000,SBSN,SN,SB,,-1.23070000000000e+25,,,,,,,,,
34418,298.150000000000,6000.00000000000,-4300.50200000000,,6.63800000000000,,,,SBSN,SB,SB,,,,,,,,,,,
34419,,,0,,,,,,SBSN,SB,SB,,,,,,,,,,,
34420,298.150000000000,6000.00000000000,-4300.50200000000,,6.63800000000000,,,,SBSN,SB,SB,,,,,,,,,,,
34421,,,0,,,,,,SBSN,SB,SB,,,,,,,,,,,
34422,298.150000000000,6000.00000000000,-1600.72500000000,,6.59900000000000,,,,SBSN,SB,SN,,,,,,,,,,,
34423,,,0,,,,,,SBSN,SB,SN,,,,,,,,,,,
34424,298.150000000000,6000.00000000000,-1600.72500000000,,6.59900000000000,,,,SBSN,SN,SB,,,,,,,,,,,
34425,,,0,,,,,,SBSN,SN,SB,,,,,,,,,,,
34426,298.150000000000,600.000000000000,-249878.658000000,562430.000000000,409.309555000000,0.0832265000000000,-2.56728330000000e-5,-77.5006000000000,SBTB_B1,SB,TB,,,,,,,,,,,
34427,,,0,,,,,,SBTB_B1,SB,TB,,,,,,,,,,,
34428,903.780000000000,2000.00000000000,-240775.330000000,,169.485872000000,,,-31.3800000000000,SBTB_B1,SB,TB,,1.61684900000000e+27,,,,,,,,,
34429,600.000000000000,1200.00000000000,-237809.106000000,172355.000000000,102.611620000000,-0.00275700500000000,-8.05838000000000e-7,-25.8659000000000,SBTB_B1,SB,TB,,,,,,,,,,,
34430,1200.00000000000,1562.00000000000,-236981.442000000,,101.777600000000,-0.00167633500000000,-1.06763200000000e-6,-25.9584000000000,SBTB_B1,SB,TB,,,,,,,,,,,
34431,1562.00000000000,3000.00000000000,-494276.809000000,65043790.0000000,1456.04268500000,0.0416151590000000,-2.04469700000000e-6,-200.215694900000,SBTB_B1,SB,TB,,,,,,,,,,,
34432,298.150000000000,600.000000000000,-248812.158000000,562430.000000000,409.309555000000,0.0832265000000000,-2.56728330000000e-5,-77.5006000000000,SBTB_BETA,SB,TB,,,,,,,,,,,
34433,,,0,,,,,,SBTB_BETA,SB,TB,,,,,,,,,,,
34434,903.780000000000,2000.00000000000,-239708.830000000,,169.485872000000,,,-31.3800000000000,SBTB_BETA,SB,TB,,1.61684900000000e+27,,,,,,,,,
34435,600.000000000000,1200.00000000000,-236742.606000000,172355.000000000,102.611620000000,-0.00275700500000000,-8.05838000000000e-7,-25.8659000000000,SBTB_BETA,SB,TB,,,,,,,,,,,
34436,1200.00000000000,1562.00000000000,-235914.942000000,,101.777600000000,-0.00167633500000000,-1.06763200000000e-6,-25.9584000000000,SBTB_BETA,SB,TB,,,,,,,,,,,
34437,1562.00000000000,3000.00000000000,-493210.309000000,65043790.0000000,1456.04268500000,0.0416151590000000,-2.04469700000000e-6,-200.215694900000,SBTB_BETA,SB,TB,,,,,,,,,,,
34438,298.150000000000,700.000000000000,-235996.715000000,95982.0000000000,151.037648000000,0.0121109650000000,-3.83115600000000e-6,-34.3664974000000,SBTM_B1,SB,TM,,,,,,,,,,,
34439,,,0,,,,,,SBTM_B1,SB,TM,,,,,,,,,,,
34440,903.780000000000,2000.00000000000,-237718.830000000,,169.485872000000,,,-31.3800000000000,SBTM_B1,SB,TM,,1.61684900000000e+27,,,,,,,,,
34441,700.000000000000,1600.00000000000,-240681.965000000,1091664.00000000,147.957496000000,0.000444753000000000,-3.96694000000000e-7,-32.1951269000000,SBTM_B1,SB,TM,,,,,,,,,,,
34442,1600.00000000000,1818.00000000000,-234649.227000000,,97.9814400000000,-0.00338456300000000,,-25.1816969000000,SBTM_B1,SB,TM,,,,,,,,,,,
34443,1818.00000000000,2300.00000000000,501145.608000000,-180382220.000000,-4147.40063200000,-0.190930390000000,1.16891850000000e-5,534.082763000000,SBTM_B1,SB,TM,,,,,,,,,,,
34444,298.150000000000,700.000000000000,-234016.715000000,95982.0000000000,151.037648000000,0.0121109650000000,-3.83115600000000e-6,-34.3664974000000,SBTM_BETA,SB,TM,,,,,,,,,,,
34445,,,0,,,,,,SBTM_BETA,SB,TM,,,,,,,,,,,
34446,903.780000000000,2000.00000000000,-235738.830000000,,169.485872000000,,,-31.3800000000000,SBTM_BETA,SB,TM,,1.61684900000000e+27,,,,,,,,,
34447,700.000000000000,1600.00000000000,-238701.965000000,1091664.00000000,147.957496000000,0.000444753000000000,-3.96694000000000e-7,-32.1951269000000,SBTM_BETA,SB,TM,,,,,,,,,,,
34448,1600.00000000000,1818.00000000000,-232669.227000000,,97.9814400000000,-0.00338456300000000,,-25.1816969000000,SBTM_BETA,SB,TM,,,,,,,,,,,
34449,1818.00000000000,2300.00000000000,503125.608000000,-180382220.000000,-4147.40063200000,-0.190930390000000,1.16891850000000e-5,534.082763000000,SBTM_BETA,SB,TM,,,,,,,,,,,
34450,100.000000000000,1000.00000000000,-283711.681370000,80734.5270000000,385.718568000000,-0.00527149242000000,-1.25268535800000e-6,-76.9970976000000,SBY3,SB,Y,,,,,,,,,,,
34451,,,0,,,,,,SBY3,SB,Y,,,,,,,,,,,
34452,903.780000000000,2000.00000000000,-271417.230000000,,169.485872000000,,,-31.3800000000000,SBY3,SB,Y,,1.61684900000000e+27,,,,,,,,,
34453,1000.00000000000,1795.15000000000,-281217.637220000,,343.491312000000,-0.0114635406000000,-2.47603602000000e-7,-70.4825481000000,SBY3,SB,Y,,,,,,,,,,,
34454,1795.15000000000,3700.00000000000,-462120.728300000,54231487.8000000,1146.37418100000,0.00695323137000000,-2.16753926400000e-7,-170.858133300000,SBY3,SB,Y,,,,,,,,,,,
34455,100.000000000000,1000.00000000000,-243263.093790000,26911.5090000000,128.572856000000,-0.00175716414000000,-4.17561786000000e-7,-25.6656992000000,SBY_B1,SB,Y,,,,,,,,,,,
34456,,,0,,,,,,SBY_B1,SB,Y,,,,,,,,,,,
34457,903.780000000000,2000.00000000000,-246990.830000000,,169.485872000000,,,-31.3800000000000,SBY_B1,SB,Y,,1.61684900000000e+27,,,,,,,,,
34458,1000.00000000000,1795.15000000000,-242431.745740000,,114.497104000000,-0.00382118020000000,-8.25345340000000e-8,-23.4941827000000,SBY_B1,SB,Y,,,,,,,,,,,
34459,1795.15000000000,3700.00000000000,-302732.776100000,18077162.6000000,382.124727000000,0.00231774379000000,-7.22513088000000e-8,-56.9527111000000,SBY_B1,SB,Y,,,,,,,,,,,
34460,298.150000000000,692.677000000000,-15185.5735000000,,59.2350345000000,-0.000856017000000000,-6.32481500000000e-7,-11.8506570000000,SBZN_BETA,SB,ZN,,,,,,,,,,,
34461,,,0,,,,,,SBZN_BETA,SB,ZN,,,,,,,,,,,
34462,903.780000000000,2000.00000000000,-17412.0950000000,,84.7429360000000,,,-15.6900000000000,SBZN_BETA,SB,ZN,,8.08424500000000e+26,,,,,,,,,
34463,692.677000000000,1700.00000000000,-17077.9530000000,,86.1728220000000,,,-15.6900000000000,SBZN_BETA,SB,ZN,,2.35235000000000e+26,,,,,,,,,
34464,298.150000000000,903.780000000000,-11276.2146500000,42765.6250000000,66.3657428250000,0.00329322640000000,-1.27645137500000e-6,-12.9680569600000,SBZN_DELTA,SB,ZN,,,,,,,,,,,
34465,,,0,,,,,,SBZN_DELTA,SB,ZN,,,,,,,,,,,
34466,692.677000000000,1700.00000000000,-13713.5639500000,,99.0987453000000,,,-18.0435000000000,SBZN_DELTA,SB,ZN,,2.70520250000000e+26,,,,,,,,,
34467,903.780000000000,2000.00000000000,-12337.0027500000,,72.0314956000000,,,-13.3365000000000,SBZN_DELTA,SB,ZN,,6.87160825000000e+26,,,,,,,,,
34468,298.150000000000,903.780000000000,-11658.6686500000,42765.6250000000,66.3657428250000,0.00329322640000000,-1.27645137500000e-6,-12.9680569600000,SBZN_EPSILON,SB,ZN,,,,,,,,,,,
34469,,,0,,,,,,SBZN_EPSILON,SB,ZN,,,,,,,,,,,
34470,692.677000000000,1700.00000000000,-14096.0179500000,,99.0987453000000,,,-18.0435000000000,SBZN_EPSILON,SB,ZN,,2.70520250000000e+26,,,,,,,,,
34471,903.780000000000,2000.00000000000,-12719.4567500000,,72.0314956000000,,,-13.3365000000000,SBZN_EPSILON,SB,ZN,,6.87160825000000e+26,,,,,,,,,
34472,298.150000000000,692.677000000000,-9559.89794000000,,73.4514427800000,-0.00106146108000000,-7.84277060000000e-7,-14.6948146800000,SBZN_ETA,SB,ZN,,,,,,,,,,,
34473,,,0,,,,,,SBZN_ETA,SB,ZN,,,,,,,,,,,
34474,903.780000000000,2000.00000000000,-9503.46540000000,,64.4046313600000,,,-11.9244000000000,SBZN_ETA,SB,ZN,,6.14402620000000e+26,,,,,,,,,
34475,692.677000000000,1700.00000000000,-11906.4485200000,,106.854299280000,,,-19.4556000000000,SBZN_ETA,SB,ZN,,2.91691400000000e+26,,,,,,,,,
34476,298.150000000000,903.780000000000,-12908.0493000000,45281.2500000000,71.6061100500000,0.00348694560000000,-1.35153675000000e-6,-13.7308838400000,SBZN_GAMMA,SB,ZN,,,,,,,,,,,
34477,,,0,,,,,,SBZN_GAMMA,SB,ZN,,,,,,,,,,,
34478,692.677000000000,1700.00000000000,-14837.5635000000,,96.1266042000000,,,-17.2590000000000,SBZN_GAMMA,SB,ZN,,2.58758500000000e+26,,,,,,,,,
34479,903.780000000000,2000.00000000000,-14031.2367000000,,77.6051424000000,,,-14.1210000000000,SBZN_GAMMA,SB,ZN,,7.27582050000000e+26,,,,,,,,,
34480,298.150000000000,692.677000000000,-9289.48220000000,,71.0820414000000,-0.00102722040000000,-7.58977800000000e-7,-14.2207884000000,SBZN_ZETA,SB,ZN,,,,,,,,,,,
34481,,,0,,,,,,SBZN_ZETA,SB,ZN,,,,,,,,,,,
34482,903.780000000000,2000.00000000000,-9613.54200000000,,67.7943488000000,,,-12.5520000000000,SBZN_ZETA,SB,ZN,,6.46739600000000e+26,,,,,,,,,
34483,692.677000000000,1700.00000000000,-11560.3376000000,,103.407386400000,,,-18.8280000000000,SBZN_ZETA,SB,ZN,,2.82282000000000e+26,,,,,,,,,
34484,298.150000000000,800.000000000000,-36069.9000000000,674355.000000000,642.320000000000,0.000699128000000000,-3.30128000000000e-6,-124.872000000000,SC2SI3,SC,SI,,,,,,,,,,,
34485,800.000000000000,1608.00000000000,-33713.4000000000,530001.000000000,600.877000000000,-0.00688530000000000,-1.72935000000000e-6,-118.322000000000,SC2SI3,SC,SI,,,,,,,,,,,
34486,1608.00000000000,1687.00000000000,503595.000000000,-100684000.000000,-3300.49000000000,-0.240798000000000,1.74689000000000e-5,414.387000000000,SC2SI3,SC,SI,,,,,,,,,,,
34487,1687.00000000000,1688.00000000000,-84952.8000000000,,1002.79000000000,,,-170.523000000000,SC2SI3,SC,SI,,,,,,,,,,,
34488,,,0,,,,,,SC2SI3,SC,SI,,,,,,,,,,,
34489,298.150000000000,800.000000000000,-110935.000000000,890886.000000000,1069.69000000000,0.0103559000000000,-8.23721000000000e-6,-209.436000000000,SC5SI3,SC,SI,,,,,,,,,,,
34490,800.000000000000,1608.00000000000,-105043.000000000,530001.000000000,966.079000000000,-0.00860519000000000,-4.30738000000000e-6,-193.061000000000,SC5SI3,SC,SI,,,,,,,,,,,
34491,1608.00000000000,1687.00000000000,1238230.00000000,-252506000.000000,-8787.33000000000,-0.593386000000000,4.36883000000000e-5,1138.71000000000,SC5SI3,SC,SI,,,,,,,,,,,
